player_id,archetype,session_id,table_id,timestamp,round_no,bet_type,bet_amount,outcome,payout,is_win
P01,chaser,P01-D2-S2,T2,2026-06-02 22:10:30,15,Player,750,Player,750,True
P01,chaser,P01-D2-S2,T2,2026-06-02 22:11:15,16,Banker,500,Player,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:12:00,17,Tie,750,Player,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:12:45,18,Player,1125,Banker,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:13:30,19,Banker,1500,Player,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:14:15,20,Player,1500,Banker,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:15:00,21,Player,1500,Banker,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:15:45,22,Banker,1500,Player,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:16:30,23,Banker,1500,Player,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:17:15,24,Player,1500,Player,1500,True
P01,chaser,P01-D2-S2,T2,2026-06-02 22:18:00,25,Banker,500,Banker,475.0,True
P01,chaser,P01-D2-S2,T2,2026-06-02 22:18:45,26,Banker,500,Player,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:19:30,27,Player,750,Banker,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:20:15,28,Player,1125,Banker,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:21:00,29,Banker,1500,Player,0.0,False
P01,chaser,P01-D2-S2,T2,2026-06-02 22:21:45,30,Player,1500,Banker,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:00:00,1,Player,1500,Banker,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:00:45,2,Player,1500,Player,1500,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:01:30,3,Player,500,Player,500,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:02:15,4,Player,500,Player,500,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:03:00,5,Banker,500,Banker,475.0,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:03:45,6,Banker,500,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:04:30,7,Banker,750,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:05:15,8,Banker,1125,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:06:00,9,Banker,1500,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:06:45,10,Banker,1500,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:07:30,11,Banker,1500,Banker,1425.0,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:08:15,12,Banker,500,Banker,475.0,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:09:00,13,Player,500,Player,500,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:09:45,14,Banker,500,Banker,475.0,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:10:30,15,Player,500,Player,500,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:11:15,16,Player,500,Tie,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:12:00,17,Banker,750,Banker,712.5,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:12:45,18,Banker,500,Banker,475.0,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:13:30,19,Banker,500,Banker,475.0,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:14:15,20,Banker,500,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:15:00,21,Player,750,Tie,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:15:45,22,Banker,1125,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:16:30,23,Banker,1500,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:17:15,24,Player,1500,Player,1500,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:18:00,25,Banker,500,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:18:45,26,Banker,750,Banker,712.5,True
P01,chaser,P01-D3-S1,T2,2026-06-03 20:19:30,27,Banker,500,Tie,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:20:15,28,Banker,750,Player,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:21:00,29,Player,1125,Banker,0.0,False
P01,chaser,P01-D3-S1,T2,2026-06-03 20:21:45,30,Banker,1500,Banker,1425.0,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:00:00,1,Banker,500,Player,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:00:45,2,Banker,750,Tie,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:01:30,3,Player,1125,Player,1125,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:02:15,4,Banker,500,Player,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:03:00,5,Banker,750,Player,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:03:45,6,Player,1125,Banker,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:04:30,7,Banker,1500,Tie,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:05:15,8,Player,1500,Player,1500,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:06:00,9,Player,500,Player,500,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:06:45,10,Banker,500,Banker,475.0,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:07:30,11,Banker,500,Player,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:08:15,12,Banker,750,Banker,712.5,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:09:00,13,Banker,500,Banker,475.0,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:09:45,14,Banker,500,Player,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:10:30,15,Player,750,Banker,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:11:15,16,Banker,1125,Player,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:12:00,17,Player,1500,Player,1500,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:12:45,18,Player,500,Player,500,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:13:30,19,Player,500,Player,500,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:14:15,20,Player,500,Banker,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:15:00,21,Player,750,Player,750,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:15:45,22,Banker,500,Player,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:16:30,23,Banker,750,Banker,712.5,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:17:15,24,Player,500,Player,500,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:18:00,25,Banker,500,Banker,475.0,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:18:45,26,Player,500,Player,500,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:19:30,27,Player,500,Tie,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:20:15,28,Banker,750,Player,0.0,False
P01,chaser,P01-D3-S2,T2,2026-06-03 22:21:00,29,Banker,1125,Banker,1068.75,True
P01,chaser,P01-D3-S2,T2,2026-06-03 22:21:45,30,Banker,500,Banker,475.0,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:00:00,1,Tie,500,Banker,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:00:45,2,Player,500,Player,500,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:01:30,3,Tie,700,Tie,5600.0,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:02:15,4,Banker,979,Player,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:03:00,5,Player,500,Banker,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:03:45,6,Player,500,Player,500,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:04:30,7,Banker,700,Tie,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:05:15,8,Player,500,Player,500,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:06:00,9,Banker,700,Player,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:06:45,10,Banker,500,Banker,475.0,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:07:30,11,Player,700,Player,700,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:08:15,12,Player,979,Banker,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:09:00,13,Player,500,Banker,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:09:45,14,Player,500,Player,500,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:10:30,15,Banker,700,Banker,665.0,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:11:15,16,Tie,979,Banker,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:12:00,17,Player,500,Banker,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:12:45,18,Player,500,Tie,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:13:30,19,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:14:15,20,Banker,500,Banker,475.0,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:15:00,21,Player,700,Player,700,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:15:45,22,Banker,979,Player,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:16:30,23,Player,500,Player,500,True
P02,momentum,P02-D1-S1,T1,2026-06-01 14:17:15,24,Player,700,Banker,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:18:00,25,Tie,500,Banker,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:18:45,26,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:19:30,27,Player,500,Banker,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:20:15,28,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:21:00,29,Player,500,Tie,0.0,False
P02,momentum,P02-D1-S1,T1,2026-06-01 14:21:45,30,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:00:00,1,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:00:45,2,Player,500,Player,500,True
P02,momentum,P02-D1-S2,T1,2026-06-01 16:01:30,3,Player,700,Banker,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:02:15,4,Banker,500,Tie,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:03:00,5,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:03:45,6,Player,500,Tie,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:04:30,7,Player,500,Player,500,True
P02,momentum,P02-D1-S2,T1,2026-06-01 16:05:15,8,Player,700,Banker,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:06:00,9,Player,500,Banker,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:06:45,10,Player,500,Player,500,True
P02,momentum,P02-D1-S2,T1,2026-06-01 16:07:30,11,Banker,700,Banker,665.0,True
P02,momentum,P02-D1-S2,T1,2026-06-01 16:08:15,12,Tie,979,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:09:00,13,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:09:45,14,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:10:30,15,Player,500,Player,500,True
P02,momentum,P02-D1-S2,T1,2026-06-01 16:11:15,16,Banker,700,Banker,665.0,True
P02,momentum,P02-D1-S2,T1,2026-06-01 16:12:00,17,Player,979,Banker,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:12:45,18,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:13:30,19,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:14:15,20,Player,500,Player,500,True
P02,momentum,P02-D1-S2,T1,2026-06-01 16:15:00,21,Banker,700,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:15:45,22,Player,500,Player,500,True
P02,momentum,P02-D1-S2,T1,2026-06-01 16:16:30,23,Banker,700,Tie,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:17:15,24,Player,500,Banker,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:18:00,25,Player,500,Player,500,True
P02,momentum,P02-D1-S2,T1,2026-06-01 16:18:45,26,Banker,700,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:19:30,27,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:20:15,28,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:21:00,29,Banker,500,Player,0.0,False
P02,momentum,P02-D1-S2,T1,2026-06-01 16:21:45,30,Tie,500,Player,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:00:00,1,Player,500,Banker,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:00:45,2,Player,500,Player,500,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:01:30,3,Player,700,Player,700,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:02:15,4,Banker,979,Banker,930.05,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:03:00,5,Player,1370,Player,1370,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:03:45,6,Banker,1500,Player,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:04:30,7,Player,500,Banker,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:05:15,8,Tie,500,Tie,4000.0,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:06:00,9,Banker,700,Player,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:06:45,10,Player,500,Banker,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:07:30,11,Banker,500,Player,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:08:15,12,Player,500,Player,500,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:09:00,13,Player,700,Banker,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:09:45,14,Banker,500,Banker,475.0,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:10:30,15,Player,700,Banker,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:11:15,16,Player,500,Player,500,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:12:00,17,Banker,700,Banker,665.0,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:12:45,18,Player,979,Player,979,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:13:30,19,Player,1370,Banker,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:14:15,20,Banker,500,Banker,475.0,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:15:00,21,Banker,700,Banker,665.0,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:15:45,22,Player,979,Banker,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:16:30,23,Player,500,Player,500,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:17:15,24,Banker,700,Banker,665.0,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:18:00,25,Player,979,Banker,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:18:45,26,Banker,500,Player,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:19:30,27,Player,500,Banker,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:20:15,28,Banker,500,Banker,475.0,True
P02,momentum,P02-D2-S1,T1,2026-06-02 14:21:00,29,Banker,700,Player,0.0,False
P02,momentum,P02-D2-S1,T1,2026-06-02 14:21:45,30,Player,500,Player,500,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:00:00,1,Banker,700,Tie,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:00:45,2,Player,500,Tie,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:01:30,3,Player,500,Banker,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:02:15,4,Player,500,Player,500,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:03:00,5,Player,700,Banker,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:03:45,6,Player,500,Player,500,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:04:30,7,Player,700,Banker,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:05:15,8,Banker,500,Player,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:06:00,9,Player,500,Player,500,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:06:45,10,Player,700,Player,700,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:07:30,11,Player,979,Player,979,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:08:15,12,Player,1370,Player,1370,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:09:00,13,Banker,1500,Player,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:09:45,14,Player,500,Banker,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:10:30,15,Banker,500,Player,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:11:15,16,Player,500,Banker,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:12:00,17,Banker,500,Banker,475.0,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:12:45,18,Tie,700,Player,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:13:30,19,Player,500,Player,500,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:14:15,20,Banker,700,Player,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:15:00,21,Banker,500,Player,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:15:45,22,Player,500,Player,500,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:16:30,23,Banker,700,Banker,665.0,True
P02,momentum,P02-D2-S2,T1,2026-06-02 16:17:15,24,Banker,979,Tie,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:18:00,25,Player,500,Tie,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:18:45,26,Tie,500,Player,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:19:30,27,Player,500,Tie,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:20:15,28,Player,500,Banker,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:21:00,29,Player,500,Banker,0.0,False
P02,momentum,P02-D2-S2,T1,2026-06-02 16:21:45,30,Player,500,Banker,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:00:00,1,Player,500,Player,500,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:00:45,2,Player,700,Player,700,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:01:30,3,Banker,979,Banker,930.05,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:02:15,4,Player,1370,Banker,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:03:00,5,Player,500,Player,500,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:03:45,6,Banker,700,Banker,665.0,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:04:30,7,Player,979,Player,979,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:05:15,8,Banker,1370,Banker,1301.5,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:06:00,9,Player,1500,Banker,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:06:45,10,Banker,500,Banker,475.0,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:07:30,11,Player,700,Banker,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:08:15,12,Banker,500,Banker,475.0,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:09:00,13,Player,700,Player,700,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:09:45,14,Banker,979,Tie,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:10:30,15,Banker,500,Player,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:11:15,16,Banker,500,Banker,475.0,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:12:00,17,Banker,700,Player,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:12:45,18,Banker,500,Tie,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:13:30,19,Banker,500,Banker,475.0,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:14:15,20,Player,700,Tie,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:15:00,21,Player,500,Banker,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:15:45,22,Tie,500,Player,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:16:30,23,Banker,500,Banker,475.0,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:17:15,24,Banker,700,Banker,665.0,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:18:00,25,Banker,979,Player,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:18:45,26,Player,500,Player,500,True
P02,momentum,P02-D3-S1,T1,2026-06-03 14:19:30,27,Banker,700,Player,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:20:15,28,Banker,500,Player,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:21:00,29,Player,500,Banker,0.0,False
P02,momentum,P02-D3-S1,T1,2026-06-03 14:21:45,30,Player,500,Banker,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:00:00,1,Banker,500,Banker,475.0,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:00:45,2,Banker,700,Player,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:01:30,3,Player,500,Banker,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:02:15,4,Player,500,Banker,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:03:00,5,Banker,500,Banker,475.0,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:03:45,6,Banker,700,Banker,665.0,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:04:30,7,Banker,979,Player,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:05:15,8,Player,500,Banker,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:06:00,9,Banker,500,Banker,475.0,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:06:45,10,Banker,700,Banker,665.0,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:07:30,11,Player,979,Player,979,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:08:15,12,Banker,1370,Player,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:09:00,13,Player,500,Player,500,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:09:45,14,Player,700,Banker,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:10:30,15,Banker,500,Tie,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:11:15,16,Player,500,Player,500,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:12:00,17,Banker,700,Player,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:12:45,18,Banker,500,Tie,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:13:30,19,Banker,500,Player,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:14:15,20,Banker,500,Player,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:15:00,21,Banker,500,Tie,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:15:45,22,Player,500,Banker,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:16:30,23,Banker,500,Banker,475.0,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:17:15,24,Player,700,Player,700,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:18:00,25,Tie,979,Banker,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:18:45,26,Banker,500,Player,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:19:30,27,Banker,500,Player,0.0,False
P02,momentum,P02-D3-S2,T1,2026-06-03 16:20:15,28,Player,500,Player,500,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:21:00,29,Player,700,Player,700,True
P02,momentum,P02-D3-S2,T1,2026-06-03 16:21:45,30,Banker,979,Player,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:00:00,1,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:00:45,2,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:01:30,3,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:02:15,4,Player,500,Banker,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:03:00,5,Player,500,Banker,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:03:45,6,Player,500,Banker,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:04:30,7,Player,500,Player,500,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:05:15,8,Player,500,Banker,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:06:00,9,Player,500,Banker,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:06:45,10,Player,500,Tie,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:07:30,11,Player,500,Banker,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:08:15,12,Player,500,Player,500,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:09:00,13,Player,500,Banker,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:09:45,14,Player,500,Banker,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:10:30,15,Player,500,Player,500,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:11:15,16,Player,500,Player,500,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:12:00,17,Player,500,Player,500,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:12:45,18,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:13:30,19,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:14:15,20,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:15:00,21,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:15:45,22,Banker,500,Banker,475.0,True
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:16:30,23,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:17:15,24,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:18:00,25,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:18:45,26,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:19:30,27,Banker,500,Tie,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:20:15,28,Banker,500,Player,0.0,False
P03,fallacy,P03-D1-S1,T2,2026-06-01 18:21:00,29,Banker,500,Banker,475.0,True
